iter,fitness
166,1.21274e-05
167,1.21274e-05
168,1.21274e-05
169,1.21274e-05
170,1.21274e-05
171,1.21274e-05
172,1.21274e-05
173,1.21274e-05
174,1.21274e-05
175,1.21274e-05
176,1.21274e-05
177,1.21274e-05
178,1.21274e-05
179,1.21274e-05
180,1.21274e-05
181,1.21274e-05
182,1.21274e-05
183,1.21274e-05
184,1.21274e-05
185,1.21274e-05
186,1.21274e-05
187,1.21274e-05
188,1.21274e-05
189,1.21274e-05
190,1.21274e-05
191,1.21274e-05
192,1.21274e-05
193,1.21274e-05
194,1.21274e-05
195,1.21274e-05
196,1.21274e-05
197,1.21274e-05
198,1.21274e-05
199,1.21274e-05
200,1.21274e-05
201,1.21274e-05
202,1.21274e-05
203,1.21274e-05
204,1.21274e-05
205,1.21274e-05
206,1.21274e-05
207,1.21274e-05
208,1.21274e-05
209,1.21274e-05
210,1.21274e-05
211,1.21274e-05
212,1.21274e-05
213,1.21274e-05
214,1.21274e-05
215,1.21274e-05
216,1.21274e-05
217,1.21274e-05
218,1.21274e-05
219,1.21274e-05
220,1.21274e-05
221,1.21274e-05
222,1.21274e-05
223,1.21274e-05
224,1.21274e-05
225,1.21274e-05
226,1.21274e-05
227,1.21274e-05
228,1.21274e-05
229,1.21274e-05
230,1.21274e-05
231,1.21274e-05
232,1.21274e-05
233,1.21274e-05
234,1.21274e-05
235,1.21274e-05
236,1.21274e-05
237,1.21274e-05
238,1.21274e-05
239,1.21274e-05
240,1.21274e-05
241,1.21274e-05
242,1.21274e-05
243,1.21274e-05
244,1.21274e-05
245,1.21274e-05
246,1.21274e-05
247,1.21274e-05
248,1.21274e-05
249,1.21274e-05
250,1.21274e-05
251,1.21274e-05
252,1.21274e-05
253,5.91808e-06
254,5.91808e-06
255,5.91808e-06
256,5.91808e-06
257,5.91808e-06
258,5.91808e-06
259,5.91808e-06
260,5.91808e-06
261,5.91808e-06
262,5.91808e-06
263,5.91808e-06
264,5.91808e-06
265,5.91808e-06
266,5.91808e-06
267,5.91808e-06
268,5.91808e-06
269,5.91808e-06
270,5.91808e-06
271,5.91808e-06
272,5.91808e-06
273,5.91808e-06
274,5.91808e-06
275,5.91808e-06
276,5.91808e-06
277,5.91808e-06
278,5.91808e-06
279,5.91808e-06
280,5.91808e-06
281,5.91808e-06
282,5.91808e-06
283,5.91808e-06
284,5.91808e-06
285,5.91808e-06
286,5.91808e-06
287,5.91808e-06
288,5.91808e-06
289,5.91808e-06
290,5.91808e-06
291,5.91648e-06
292,5.91648e-06
293,5.91648e-06
294,5.91648e-06
295,5.91648e-06
296,5.91648e-06
297,5.91648e-06
298,5.91648e-06
299,5.91648e-06
300,5.91648e-06
301,5.91648e-06
302,5.91648e-06
303,5.91648e-06
304,5.91648e-06
305,5.91648e-06
306,5.91648e-06
307,5.91648e-06
308,5.91648e-06
309,5.91648e-06
310,5.91648e-06
311,5.91648e-06
312,5.91648e-06
313,5.91648e-06
314,5.91648e-06
315,5.91648e-06
316,5.91648e-06
317,5.91648e-06
318,5.91648e-06
319,5.91648e-06
320,5.91648e-06
321,5.91648e-06
322,5.91648e-06
323,5.91648e-06
324,5.91648e-06
325,5.91648e-06
326,5.91648e-06
327,5.91648e-06
328,5.91648e-06
329,5.91648e-06
330,5.91648e-06
331,5.91648e-06
332,5.91648e-06
333,5.91648e-06
334,5.91648e-06
335,5.91648e-06
336,5.91648e-06
337,5.91648e-06
338,5.91648e-06
339,5.91648e-06
340,5.91648e-06
341,5.91648e-06
342,5.91648e-06
343,5.91648e-06
344,5.91648e-06
345,5.91648e-06
346,5.91648e-06
347,5.91648e-06
348,5.91648e-06
349,5.91648e-06
350,5.91648e-06
351,5.91648e-06
352,5.91648e-06
353,5.91648e-06
354,5.91648e-06
355,5.91648e-06
356,5.91648e-06
357,5.91648e-06
358,5.91648e-06
359,5.91648e-06
360,5.91648e-06
361,5.91648e-06
362,5.91648e-06
363,5.91648e-06
364,5.91648e-06
365,5.91648e-06
366,5.91648e-06
367,5.91648e-06
368,5.91648e-06
369,5.91648e-06
370,5.91648e-06
371,5.91648e-06
372,5.91648e-06
373,5.91648e-06
374,5.91648e-06
375,5.91648e-06
376,5.91648e-06
377,5.91648e-06
378,5.91648e-06
379,5.91648e-06
380,5.91648e-06
381,5.91648e-06
382,5.91648e-06
383,5.91648e-06
384,5.91648e-06
385,5.91648e-06
386,5.91648e-06
387,5.91648e-06
388,5.91648e-06
389,5.91648e-06
390,5.91648e-06
391,5.91648e-06
392,5.91648e-06
393,5.91648e-06
394,5.91648e-06
395,5.91648e-06
396,5.91648e-06
397,5.91648e-06
398,5.91648e-06
399,5.91648e-06
400,5.91648e-06
401,5.91648e-06
402,5.91648e-06
403,5.91648e-06
404,5.91648e-06
405,5.91648e-06
406,5.91648e-06
407,5.91648e-06
408,5.91648e-06
409,5.91648e-06
410,5.91648e-06
411,5.91648e-06
412,5.91648e-06
413,5.91648e-06
414,5.91648e-06
415,5.91648e-06
416,5.91648e-06
417,5.91648e-06
418,5.91648e-06
419,5.91648e-06
420,5.91648e-06
421,5.91648e-06
422,5.91648e-06
423,5.91648e-06
424,5.91648e-06
425,5.91648e-06
426,5.91648e-06
427,5.91648e-06
428,5.91648e-06
429,5.91648e-06
430,5.91648e-06
431,5.91648e-06
432,5.91648e-06
433,5.91648e-06
434,5.91648e-06
435,5.91648e-06
436,5.91648e-06
437,3.43503e-06
438,3.43503e-06
439,3.43503e-06
440,3.43503e-06
441,3.43503e-06
442,3.43503e-06
443,3.43503e-06
444,3.43503e-06
445,3.43503e-06
446,3.43503e-06
447,3.43503e-06
448,3.43503e-06
449,3.43503e-06
450,3.43503e-06
451,3.43503e-06
452,3.43503e-06
453,3.43503e-06
454,3.43503e-06
455,3.43503e-06
456,3.43503e-06
457,3.43503e-06
458,3.43503e-06
459,3.43503e-06
460,3.43503e-06
461,3.43503e-06
462,3.43503e-06
463,3.43503e-06
464,3.43503e-06
465,3.43503e-06
466,3.43503e-06
467,3.43503e-06
468,3.43503e-06
469,3.43503e-06
470,3.43503e-06
471,3.43503e-06
472,3.43503e-06
473,3.43503e-06
474,3.43503e-06
475,2.23485e-06
476,2.23485e-06
477,2.23485e-06
478,2.23485e-06
479,2.23485e-06
480,2.23485e-06
481,2.23485e-06
482,2.23485e-06
483,2.23485e-06
484,2.23485e-06
485,2.23485e-06
486,2.23485e-06
487,2.23485e-06
488,2.23485e-06
489,2.23485e-06
490,2.23485e-06
491,2.23485e-06
492,2.23485e-06
493,2.23485e-06
494,2.23485e-06
495,2.23485e-06
496,2.23485e-06
497,2.23485e-06
498,2.23485e-06
499,2.23485e-06
